,class,fine_class,text,target
479,TRS,K2E,영어로 광장이 뭐에요?,광장
480,TRS,K2E,영어로 깨끗한이 뭐에요?,깨끗한
481,TRS,K2E,영어로 마른이 뭐에요?,마른
482,TRS,K2E,영어로 공식 만찬이 뭐에요?,공식 만찬
483,TRS,K2E,영어로 상단이 뭐에요?,상단
484,TRS,K2E,영어로 왕이 뭐에요?,왕
485,TRS,K2E,영어로 책이 뭐에요?,책
486,TRS,K2E,영어로 필요한 것이 뭐에요?,필요한 것
487,TRS,K2E,영어로 닫은이 뭐에요?,닫은
488,TRS,K2E,영어로 장난이 뭐에요?,장난
489,TRS,K2E,영어로 달이 뭐에요?,달
490,TRS,K2E,영어로 생신이 뭐에요?,생신
491,TRS,K2E,영어로 낮은이 뭐에요?,낮은
492,TRS,K2E,영어로 회전이 뭐에요?,회전
493,TRS,K2E,영어로 부인이 뭐에요?,부인
494,TRS,K2E,영어로 쿡이 뭐에요?,쿡
495,TRS,K2E,영어로 슈퍼마켓이 뭐에요?,슈퍼마켓
496,TRS,K2E,영어로 진실이 뭐에요?,진실
497,TRS,K2E,영어로 상단이 뭐에요?,상단
498,TRS,K2E,영어로 얼굴이 뭐에요?,얼굴
499,TRS,K2E,영어로 학생이 뭐에요?,학생
500,TRS,K2E,영어로 못이 뭐에요?,못
501,TRS,K2E,영어로 장갑이 뭐에요?,장갑
502,TRS,K2E,영어로 천이 뭐에요?,천
503,TRS,K2E,영어로 사격이 뭐에요?,사격
504,TRS,K2E,영어로 큰이 뭐에요?,큰
505,TRS,K2E,영어로 비어 있는이 뭐에요?,비어 있는
506,TRS,K2E,영어로 두번이 뭐에요?,두번
507,TRS,K2E,영어로 강한이 뭐에요?,강한
508,TRS,K2E,영어로 구름이 뭐에요?,구름
509,TRS,K2E,영어로 오늘 밤이 뭐에요?,오늘 밤
510,TRS,K2E,영어로 상단이 뭐에요?,상단
511,TRS,K2E,영어로 눈이 뭐에요?,눈
512,TRS,K2E,영어로 좋은이 뭐에요?,좋은
513,TRS,K2E,영어로 쌍이 뭐에요?,쌍
514,TRS,K2E,영어로 반환이 뭐에요?,반환
515,TRS,K2E,영어로 색깔이 뭐에요?,색깔
516,TRS,K2E,영어로 은행이 뭐에요?,은행
517,TRS,K2E,영어로 북쪽이 뭐에요?,북쪽
518,TRS,K2E,영어로 빨간은 무엇인가?,빨간
519,TRS,K2E,영어로 음악은 무엇인가?,음악
520,TRS,K2E,영어로 저녁은 무엇인가?,저녁
521,TRS,K2E,영어로 손은 무엇인가?,손
522,TRS,K2E,영어로 마을은 무엇인가?,마을
523,TRS,K2E,영어로 또는은 무엇인가?,또는
524,TRS,K2E,영어로 운은 무엇인가?,운
525,TRS,K2E,영어로 봄은 무엇인가?,봄
526,TRS,K2E,영어로 그림은 무엇인가?,그림
527,TRS,K2E,영어로 클럽은 무엇인가?,클럽
528,TRS,K2E,영어로 두번은 무엇인가?,두번
529,TRS,K2E,영어로 앞은 무엇인가?,앞
530,TRS,K2E,영어로 타격은 무엇인가?,타격
531,TRS,K2E,영어로 분은 무엇인가?,분
532,TRS,K2E,영어로 오늘 밤은 무엇인가?,오늘 밤
533,TRS,K2E,영어로 마을은 무엇인가?,마을
534,TRS,K2E,영어로 백은 무엇인가?,백
535,TRS,K2E,영어로 공항은 무엇인가?,공항
536,TRS,K2E,영어로 시즌은 무엇인가?,시즌
537,TRS,K2E,영어로 병든은 무엇인가?,병든
538,TRS,K2E,영어로 접촉은 무엇인가?,접촉
539,TRS,K2E,영어로 무거운은 무엇인가?,무거운
540,TRS,K2E,영어로 오늘은 무엇인가?,오늘
541,TRS,K2E,영어로 바쁜은 무엇인가?,바쁜
542,TRS,K2E,영어로 운영은 무엇인가?,운영
543,TRS,K2E,영어로 노랑은 무엇인가?,노랑
544,TRS,K2E,영어로 교훈은 무엇인가?,교훈
545,TRS,K2E,영어로 하느님은 무엇인가?,하느님
546,TRS,K2E,영어로 신전은 무엇인가?,신전
547,TRS,K2E,영어로 선택은 무엇인가?,선택
548,TRS,K2E,영어로 멋있는은 무엇인가?,멋있는
549,TRS,K2E,영어로 시험은 무엇인가?,시험
550,TRS,K2E,영어로 화려한은 무엇인가?,화려한
551,TRS,K2E,영어로 운은 무엇인가?,운
552,TRS,K2E,영어로 사격은 무엇인가?,사격
553,TRS,K2E,영어로 대낮은 무엇인가?,대낮
554,TRS,K2E,영어로 시각은 무엇인가?,시각
555,TRS,K2E,영어로 몸은 무엇인가?,몸
556,TRS,K2E,영어로 장갑은 무엇인가?,장갑
557,TRS,K2E,영어로 별은 무엇인가?,별
558,TRS,K2E,영어로 단단한은 무엇인가?,단단한
559,TRS,K2E,영어로 질문은 무엇인가?,질문
560,TRS,K2E,영어로 슈퍼마켓은 무엇인가?,슈퍼마켓
561,TRS,K2E,영어로 죽은은 무엇인가?,죽은
562,TRS,K2E,영어로 접촉은 무엇인가?,접촉
563,TRS,K2E,영어로 다만은 무엇인가?,다만
564,TRS,K2E,영어로 뜨거운은 무엇인가?,뜨거운
565,TRS,K2E,영어로 빨간은 무엇인가?,빨간
566,TRS,K2E,영어로 호텔은 무엇인가?,호텔
567,TRS,K2E,영어로 그릇된은 무엇인가?,그릇된
568,TRS,K2E,영어로 안녕은 무엇인가?,안녕
569,TRS,K2E,영어로 부드러운은 무엇인가?,부드러운
570,TRS,K2E,영어로 선장은 무엇인가?,선장
571,TRS,K2E,영어로 설탕은 무엇인가?,설탕
572,TRS,K2E,영어로 일은 무엇인가?,일
573,TRS,K2E,영어로 광장은 무엇인가?,광장
574,TRS,K2E,영어로 깨끗한은 무엇인가?,깨끗한
575,TRS,K2E,영어로 마른은 무엇인가?,마른
576,TRS,K2E,영어로 공식 만찬은 무엇인가?,공식 만찬
577,TRS,K2E,영어로 상단은 무엇인가?,상단
578,TRS,K2E,영어로 왕은 무엇인가?,왕
579,TRS,K2E,영어로 책은 무엇인가?,책
580,TRS,K2E,영어로 필요한 것은 무엇인가?,필요한 것
581,TRS,K2E,영어로 닫은은 무엇인가?,닫은
582,TRS,K2E,영어로 장난은 무엇인가?,장난
583,TRS,K2E,영어로 달은 무엇인가?,달
584,TRS,K2E,영어로 생신은 무엇인가?,생신
585,TRS,K2E,영어로 낮은은 무엇인가?,낮은
586,TRS,K2E,영어로 회전은 무엇인가?,회전
587,TRS,K2E,영어로 부인은 무엇인가?,부인
588,TRS,K2E,영어로 쿡은 무엇인가?,쿡
589,TRS,K2E,영어로 슈퍼마켓은 무엇인가?,슈퍼마켓
590,TRS,K2E,영어로 진실은 무엇인가?,진실
591,TRS,K2E,영어로 상단은 무엇인가?,상단
592,TRS,K2E,영어로 얼굴은 무엇인가?,얼굴
593,TRS,K2E,영어로 학생은 무엇인가?,학생
594,TRS,K2E,영어로 못은 무엇인가?,못
595,TRS,K2E,영어로 장갑은 무엇인가?,장갑
596,TRS,K2E,영어로 천은 무엇인가?,천
597,TRS,K2E,영어로 사격은 무엇인가?,사격
598,TRS,K2E,영어로 큰은 무엇인가?,큰
599,TRS,K2E,영어로 비어 있는은 무엇인가?,비어 있는
600,TRS,K2E,영어로 두번은 무엇인가?,두번
601,TRS,K2E,영어로 강한은 무엇인가?,강한
602,TRS,K2E,영어로 구름은 무엇인가?,구름
603,TRS,K2E,영어로 오늘 밤은 무엇인가?,오늘 밤
604,TRS,K2E,영어로 상단은 무엇인가?,상단
605,TRS,K2E,영어로 눈은 무엇인가?,눈
606,TRS,K2E,영어로 좋은은 무엇인가?,좋은
607,TRS,K2E,영어로 쌍은 무엇인가?,쌍
608,TRS,K2E,영어로 반환은 무엇인가?,반환
609,TRS,K2E,영어로 색깔은 무엇인가?,색깔
610,TRS,K2E,영어로 은행은 무엇인가?,은행
611,TRS,K2E,영어로 북쪽은 무엇인가?,북쪽
612,TRS,K2E,빨간은 영어로 뭐야?,빨간
613,TRS,K2E,음악은 영어로 뭐야?,음악
614,TRS,K2E,저녁은 영어로 뭐야?,저녁
615,TRS,K2E,손은 영어로 뭐야?,손
616,TRS,K2E,마을은 영어로 뭐야?,마을
617,TRS,K2E,또는은 영어로 뭐야?,또는
618,TRS,K2E,운은 영어로 뭐야?,운
619,TRS,K2E,봄은 영어로 뭐야?,봄
620,TRS,K2E,그림은 영어로 뭐야?,그림
621,TRS,K2E,클럽은 영어로 뭐야?,클럽
622,TRS,K2E,두번은 영어로 뭐야?,두번
623,TRS,K2E,앞은 영어로 뭐야?,앞
624,TRS,K2E,타격은 영어로 뭐야?,타격
625,TRS,K2E,분은 영어로 뭐야?,분
626,TRS,K2E,오늘 밤은 영어로 뭐야?,오늘 밤
627,TRS,K2E,마을은 영어로 뭐야?,마을
628,TRS,K2E,백은 영어로 뭐야?,백
629,TRS,K2E,공항은 영어로 뭐야?,공항
630,TRS,K2E,시즌은 영어로 뭐야?,시즌
631,TRS,K2E,병든은 영어로 뭐야?,병든
632,TRS,K2E,접촉은 영어로 뭐야?,접촉
633,TRS,K2E,무거운은 영어로 뭐야?,무거운
634,TRS,K2E,오늘은 영어로 뭐야?,오늘
635,TRS,K2E,바쁜은 영어로 뭐야?,바쁜
636,TRS,K2E,운영은 영어로 뭐야?,운영
637,TRS,K2E,노랑은 영어로 뭐야?,노랑
638,TRS,K2E,교훈은 영어로 뭐야?,교훈
639,TRS,K2E,하느님은 영어로 뭐야?,하느님
640,TRS,K2E,신전은 영어로 뭐야?,신전
641,TRS,K2E,선택은 영어로 뭐야?,선택
642,TRS,K2E,멋있는은 영어로 뭐야?,멋있는
643,TRS,K2E,시험은 영어로 뭐야?,시험
644,TRS,K2E,화려한은 영어로 뭐야?,화려한
645,TRS,K2E,운은 영어로 뭐야?,운
646,TRS,K2E,사격은 영어로 뭐야?,사격
647,TRS,K2E,대낮은 영어로 뭐야?,대낮
648,TRS,K2E,시각은 영어로 뭐야?,시각
649,TRS,K2E,몸은 영어로 뭐야?,몸
650,TRS,K2E,장갑은 영어로 뭐야?,장갑
651,TRS,K2E,별은 영어로 뭐야?,별
652,TRS,K2E,단단한은 영어로 뭐야?,단단한
653,TRS,K2E,질문은 영어로 뭐야?,질문
654,TRS,K2E,슈퍼마켓은 영어로 뭐야?,슈퍼마켓
655,TRS,K2E,죽은은 영어로 뭐야?,죽은
656,TRS,K2E,접촉은 영어로 뭐야?,접촉
657,TRS,K2E,다만은 영어로 뭐야?,다만
658,TRS,K2E,뜨거운은 영어로 뭐야?,뜨거운
659,TRS,K2E,빨간은 영어로 뭐야?,빨간
660,TRS,K2E,호텔은 영어로 뭐야?,호텔
661,TRS,K2E,그릇된은 영어로 뭐야?,그릇된
662,TRS,K2E,안녕은 영어로 뭐야?,안녕
663,TRS,K2E,부드러운은 영어로 뭐야?,부드러운
664,TRS,K2E,선장은 영어로 뭐야?,선장
665,TRS,K2E,설탕은 영어로 뭐야?,설탕
666,TRS,K2E,일은 영어로 뭐야?,일
667,TRS,K2E,광장은 영어로 뭐야?,광장
668,TRS,K2E,깨끗한은 영어로 뭐야?,깨끗한
669,TRS,K2E,마른은 영어로 뭐야?,마른
670,TRS,K2E,공식 만찬은 영어로 뭐야?,공식 만찬
671,TRS,K2E,상단은 영어로 뭐야?,상단
672,TRS,K2E,왕은 영어로 뭐야?,왕
673,TRS,K2E,책은 영어로 뭐야?,책
674,TRS,K2E,필요한 것은 영어로 뭐야?,필요한 것
675,TRS,K2E,닫은은 영어로 뭐야?,닫은
676,TRS,K2E,장난은 영어로 뭐야?,장난
677,TRS,K2E,달은 영어로 뭐야?,달
678,TRS,K2E,생신은 영어로 뭐야?,생신
679,TRS,K2E,낮은은 영어로 뭐야?,낮은
680,TRS,K2E,회전은 영어로 뭐야?,회전
681,TRS,K2E,부인은 영어로 뭐야?,부인
682,TRS,K2E,쿡은 영어로 뭐야?,쿡
683,TRS,K2E,슈퍼마켓은 영어로 뭐야?,슈퍼마켓
684,TRS,K2E,진실은 영어로 뭐야?,진실
685,TRS,K2E,상단은 영어로 뭐야?,상단
686,TRS,K2E,얼굴은 영어로 뭐야?,얼굴
687,TRS,K2E,학생은 영어로 뭐야?,학생
688,TRS,K2E,못은 영어로 뭐야?,못
689,TRS,K2E,장갑은 영어로 뭐야?,장갑
690,TRS,K2E,천은 영어로 뭐야?,천
691,TRS,K2E,사격은 영어로 뭐야?,사격
692,TRS,K2E,큰은 영어로 뭐야?,큰
693,TRS,K2E,비어 있는은 영어로 뭐야?,비어 있는
694,TRS,K2E,두번은 영어로 뭐야?,두번
695,TRS,K2E,강한은 영어로 뭐야?,강한
696,TRS,K2E,구름은 영어로 뭐야?,구름
697,TRS,K2E,오늘 밤은 영어로 뭐야?,오늘 밤
698,TRS,K2E,상단은 영어로 뭐야?,상단
699,TRS,K2E,눈은 영어로 뭐야?,눈
700,TRS,K2E,좋은은 영어로 뭐야?,좋은
701,TRS,K2E,쌍은 영어로 뭐야?,쌍
702,TRS,K2E,반환은 영어로 뭐야?,반환
703,TRS,K2E,색깔은 영어로 뭐야?,색깔
704,TRS,K2E,은행은 영어로 뭐야?,은행
705,TRS,K2E,북쪽은 영어로 뭐야?,북쪽
706,TRS,K2E,영어로 빨간이 뭐야?,빨간
707,TRS,K2E,영어로 음악이 뭐야?,음악
708,TRS,K2E,영어로 저녁이 뭐야?,저녁
709,TRS,K2E,영어로 손이 뭐야?,손
710,TRS,K2E,영어로 마을이 뭐야?,마을
711,TRS,K2E,영어로 또는이 뭐야?,또는
712,TRS,K2E,영어로 운이 뭐야?,운
713,TRS,K2E,영어로 봄이 뭐야?,봄
714,TRS,K2E,영어로 그림이 뭐야?,그림
715,TRS,K2E,영어로 클럽이 뭐야?,클럽
716,TRS,K2E,영어로 두번이 뭐야?,두번
717,TRS,K2E,영어로 앞이 뭐야?,앞
718,TRS,K2E,영어로 타격이 뭐야?,타격
719,TRS,K2E,영어로 분이 뭐야?,분
720,TRS,K2E,영어로 오늘 밤이 뭐야?,오늘 밤
721,TRS,K2E,영어로 마을이 뭐야?,마을
722,TRS,K2E,영어로 백이 뭐야?,백
723,TRS,K2E,영어로 공항이 뭐야?,공항
724,TRS,K2E,영어로 시즌이 뭐야?,시즌
725,TRS,K2E,영어로 병든이 뭐야?,병든
726,TRS,K2E,영어로 접촉이 뭐야?,접촉
727,TRS,K2E,영어로 무거운이 뭐야?,무거운
728,TRS,K2E,영어로 오늘이 뭐야?,오늘
729,TRS,K2E,영어로 바쁜이 뭐야?,바쁜
730,TRS,K2E,영어로 운영이 뭐야?,운영
731,TRS,K2E,영어로 노랑이 뭐야?,노랑
732,TRS,K2E,영어로 교훈이 뭐야?,교훈
733,TRS,K2E,영어로 하느님이 뭐야?,하느님
734,TRS,K2E,영어로 신전이 뭐야?,신전
735,TRS,K2E,영어로 선택이 뭐야?,선택
736,TRS,K2E,영어로 멋있는이 뭐야?,멋있는
737,TRS,K2E,영어로 시험이 뭐야?,시험
738,TRS,K2E,영어로 화려한이 뭐야?,화려한
739,TRS,K2E,영어로 운이 뭐야?,운
740,TRS,K2E,영어로 사격이 뭐야?,사격
741,TRS,K2E,영어로 대낮이 뭐야?,대낮
742,TRS,K2E,영어로 시각이 뭐야?,시각
743,TRS,K2E,영어로 몸이 뭐야?,몸
744,TRS,K2E,영어로 장갑이 뭐야?,장갑
745,TRS,K2E,영어로 별이 뭐야?,별
746,TRS,K2E,영어로 단단한이 뭐야?,단단한
747,TRS,K2E,영어로 질문이 뭐야?,질문
748,TRS,K2E,영어로 슈퍼마켓이 뭐야?,슈퍼마켓
749,TRS,K2E,영어로 죽은이 뭐야?,죽은
750,TRS,K2E,영어로 접촉이 뭐야?,접촉
751,TRS,K2E,영어로 다만이 뭐야?,다만
752,TRS,K2E,영어로 뜨거운이 뭐야?,뜨거운
753,TRS,K2E,영어로 빨간이 뭐야?,빨간
754,TRS,K2E,영어로 호텔이 뭐야?,호텔
755,TRS,K2E,영어로 그릇된이 뭐야?,그릇된
756,TRS,K2E,영어로 안녕이 뭐야?,안녕
757,TRS,K2E,영어로 부드러운이 뭐야?,부드러운
758,TRS,K2E,영어로 선장이 뭐야?,선장
759,TRS,K2E,영어로 설탕이 뭐야?,설탕
760,TRS,K2E,영어로 일이 뭐야?,일
761,TRS,K2E,영어로 광장이 뭐야?,광장
762,TRS,K2E,영어로 깨끗한이 뭐야?,깨끗한
763,TRS,K2E,영어로 마른이 뭐야?,마른
764,TRS,K2E,영어로 공식 만찬이 뭐야?,공식 만찬
765,TRS,K2E,영어로 상단이 뭐야?,상단
766,TRS,K2E,영어로 왕이 뭐야?,왕
767,TRS,K2E,영어로 책이 뭐야?,책
768,TRS,K2E,영어로 필요한 것이 뭐야?,필요한 것
769,TRS,K2E,영어로 닫은이 뭐야?,닫은
770,TRS,K2E,영어로 장난이 뭐야?,장난
771,TRS,K2E,영어로 달이 뭐야?,달
772,TRS,K2E,영어로 생신이 뭐야?,생신
773,TRS,K2E,영어로 낮은이 뭐야?,낮은
774,TRS,K2E,영어로 회전이 뭐야?,회전
775,TRS,K2E,영어로 부인이 뭐야?,부인
776,TRS,K2E,영어로 쿡이 뭐야?,쿡
777,TRS,K2E,영어로 슈퍼마켓이 뭐야?,슈퍼마켓
778,TRS,K2E,영어로 진실이 뭐야?,진실
779,TRS,K2E,영어로 상단이 뭐야?,상단
780,TRS,K2E,영어로 얼굴이 뭐야?,얼굴
781,TRS,K2E,영어로 학생이 뭐야?,학생
782,TRS,K2E,영어로 못이 뭐야?,못
783,TRS,K2E,영어로 장갑이 뭐야?,장갑
784,TRS,K2E,영어로 천이 뭐야?,천
785,TRS,K2E,영어로 사격이 뭐야?,사격
786,TRS,K2E,영어로 큰이 뭐야?,큰
787,TRS,K2E,영어로 비어 있는이 뭐야?,비어 있는
788,TRS,K2E,영어로 두번이 뭐야?,두번
789,TRS,K2E,영어로 강한이 뭐야?,강한
790,TRS,K2E,영어로 구름이 뭐야?,구름
791,TRS,K2E,영어로 오늘 밤이 뭐야?,오늘 밤
792,TRS,K2E,영어로 상단이 뭐야?,상단
793,TRS,K2E,영어로 눈이 뭐야?,눈
794,TRS,K2E,영어로 좋은이 뭐야?,좋은
795,TRS,K2E,영어로 쌍이 뭐야?,쌍
796,TRS,K2E,영어로 반환이 뭐야?,반환
797,TRS,K2E,영어로 색깔이 뭐야?,색깔
798,TRS,K2E,영어로 은행이 뭐야?,은행
799,TRS,K2E,영어로 북쪽이 뭐야?,북쪽
800,TRS,K2E,상자가 영어로 뭐에요?,상자
801,TRS,K2E,댄스가 영어로 뭐에요?,댄스
802,TRS,K2E,건너서가 영어로 뭐에요?,건너서
803,TRS,K2E,승리가 영어로 뭐에요?,승리
804,TRS,K2E,설명하다가 영어로 뭐에요?,설명하다
805,TRS,K2E,머리가 영어로 뭐에요?,머리
806,TRS,K2E,저녁 식사가 영어로 뭐에요?,저녁 식사
807,TRS,K2E,스위치가 영어로 뭐에요?,스위치
808,TRS,K2E,팔다가 영어로 뭐에요?,팔다
809,TRS,K2E,주기가 영어로 뭐에요?,주기
810,TRS,K2E,고치다가 영어로 뭐에요?,고치다
811,TRS,K2E,노래가 영어로 뭐에요?,노래
812,TRS,K2E,댄스가 영어로 뭐에요?,댄스
813,TRS,K2E,달러가 영어로 뭐에요?,달러
814,TRS,K2E,댄스가 영어로 뭐에요?,댄스
815,TRS,K2E,상자가 영어로 뭐에요?,상자
816,TRS,K2E,미터가 영어로 뭐에요?,미터
817,TRS,K2E,스웨터가 영어로 뭐에요?,스웨터
818,TRS,K2E,아버지가 영어로 뭐에요?,아버지
819,TRS,K2E,함께가 영어로 뭐에요?,함께
820,TRS,K2E,보통의가 영어로 뭐에요?,보통의
821,TRS,K2E,상자가 영어로 뭐에요?,상자
822,TRS,K2E,가르치다가 영어로 뭐에요?,가르치다
823,TRS,K2E,이해하다가 영어로 뭐에요?,이해하다
824,TRS,K2E,교회에가 영어로 뭐에요?,교회에
825,TRS,K2E,이가 영어로 뭐에요?,이
826,TRS,K2E,주사위가 영어로 뭐에요?,주사위
827,TRS,K2E,전화가 영어로 뭐에요?,전화
828,TRS,K2E,단계가 영어로 뭐에요?,단계
829,TRS,K2E,표가 영어로 뭐에요?,표
830,TRS,K2E,공기가 영어로 뭐에요?,공기
831,TRS,K2E,가스가 영어로 뭐에요?,가스
832,TRS,K2E,종료가 영어로 뭐에요?,종료
833,TRS,K2E,바닷가가 영어로 뭐에요?,바닷가
834,TRS,K2E,하여야 한다가 영어로 뭐에요?,하여야 한다
835,TRS,K2E,테니스가 영어로 뭐에요?,테니스
836,TRS,K2E,비누가 영어로 뭐에요?,비누
837,TRS,K2E,베이스가 영어로 뭐에요?,베이스
838,TRS,K2E,그곳에가 영어로 뭐에요?,그곳에
839,TRS,K2E,네가 영어로 뭐에요?,네
840,TRS,K2E,줄자가 영어로 뭐에요?,줄자
841,TRS,K2E,음주가 영어로 뭐에요?,음주
842,TRS,K2E,...에서가 영어로 뭐에요?,...에서
843,TRS,K2E,컴퓨터가 영어로 뭐에요?,컴퓨터
844,TRS,K2E,시가 영어로 뭐에요?,시
845,TRS,K2E,시가 영어로 뭐에요?,시
846,TRS,K2E,떨어져가 영어로 뭐에요?,떨어져
847,TRS,K2E,우표가 영어로 뭐에요?,우표
848,TRS,K2E,샐러드가 영어로 뭐에요?,샐러드
849,TRS,K2E,가위가 영어로 뭐에요?,가위
850,TRS,K2E,요구가 영어로 뭐에요?,요구
851,TRS,K2E,보내다가 영어로 뭐에요?,보내다
852,TRS,K2E,브러시가 영어로 뭐에요?,브러시
853,TRS,K2E,요리가 영어로 뭐에요?,요리
854,TRS,K2E,저녁 식사가 영어로 뭐에요?,저녁 식사
855,TRS,K2E,울음 소리가 영어로 뭐에요?,울음 소리
856,TRS,K2E,저녁 식사가 영어로 뭐에요?,저녁 식사
857,TRS,K2E,우유가 영어로 뭐에요?,우유
858,TRS,K2E,알고있다가 영어로 뭐에요?,알고있다
859,TRS,K2E,드라이브가 영어로 뭐에요?,드라이브
860,TRS,K2E,타기가 영어로 뭐에요?,타기
861,TRS,K2E,놓다가 영어로 뭐에요?,놓다
862,TRS,K2E,포인트가 영어로 뭐에요?,포인트
863,TRS,K2E,표가 영어로 뭐에요?,표
864,TRS,K2E,호랑이가 영어로 뭐에요?,호랑이
865,TRS,K2E,크기가 영어로 뭐에요?,크기
866,TRS,K2E,...에가 영어로 뭐에요?,...에
867,TRS,K2E,전화가 영어로 뭐에요?,전화
868,TRS,K2E,팔다가 영어로 뭐에요?,팔다
869,TRS,K2E,뭐가 영어로 뭐에요?,뭐
870,TRS,K2E,캠프가 영어로 뭐에요?,캠프
871,TRS,K2E,가로 질러 가다가 영어로 뭐에요?,가로 질러 가다
872,TRS,K2E,말하다가 영어로 뭐에요?,말하다
873,TRS,K2E,기호가 영어로 뭐에요?,기호
874,TRS,K2E,중지가 영어로 뭐에요?,중지
875,TRS,K2E,얻다가 영어로 뭐에요?,얻다
876,TRS,K2E,아니가 영어로 뭐에요?,아니
877,TRS,K2E,후가 영어로 뭐에요?,후
878,TRS,K2E,서비스가 영어로 뭐에요?,서비스
879,TRS,K2E,근처에가 영어로 뭐에요?,근처에
880,TRS,K2E,연기가 영어로 뭐에요?,연기
881,TRS,K2E,예가 영어로 뭐에요?,예
882,TRS,K2E,앉다가 영어로 뭐에요?,앉다
